UserID,SessionID,ProductID,CartEvent,OrderID,OrderStatus,PaymentMethod,Timestamp
U0016,S0042,P0044,remove,No Order,No order,None,2024-01-26 0:59:00
U0089,S0204,P0006,view,O11663,No order,Paypal,2024-01-23 13:13:00
U0082,S0081,P0044,remove,O11664,No order,Credit Card,2024-01-02 21:48:00
U0007,S0043,P0022,remove,No Order,No order,None,2024-01-19 19:53:00
U0022,S0120,P0017,remove,O11666,No order,None,2024-01-02 13:48:00
U0098,S0092,P0032,view,No Order,Pending,None,2024-01-07 22:50:00
U0011,S0060,P0019,view,O11668,No order,Debit Card,2024-01-29 0:35:00
U0043,S0075,P0020,add,O11669,No order,None,2024-01-09 9:04:00
U0040,S0110,P0049,remove,O11670,No Order,Debit Card,2024-01-02 12:35:00
U0056,S0174,P0027,purchase,No Order,No order,None,2024-01-07 13:45:00
U0036,S0103,P0028,remove,No Order,No Order,Credit Card,2024-01-24 22:28:00
U0035,S0004,P0023,remove,No Order,No order,None,2024-01-22 3:18:00
U0090,S0253,P0046,add,O11674,No order,Credit Card,2024-01-07 21:06:00
U0022,S0124,P0042,view,O11675,No Order,None,2024-01-23 17:58:00
U0010,S0043,P0006,view,No Order,No order,None,2024-01-23 20:26:00
U0028,S0181,P0023,remove,No Order,No order,None,2024-01-23 16:41:00
U0091,S0239,P0002,view,No Order,No order,Paypal,2024-01-16 0:12:00
U0037,S0269,P0012,purchase,O11679,Delivered,Credit Card,2024-01-25 1:09:00
U0068,S0244,P0028,purchase,No Order,No order,None,2024-01-27 1:22:00
U0045,S0017,P0019,remove,No Order,No Order,Credit Card,2024-01-27 5:01:00
U0038,S0151,P0025,add,O11682,No order,Credit Card,2024-01-18 3:45:00
U0088,S0234,P0016,add,O11683,Pending,None,2024-01-24 18:39:00
U0029,S0064,P0013,add,O11684,No Order,None,2024-01-19 5:45:00
U0016,S0263,P0033,view,No Order,No order,None,2024-01-24 7:55:00
U0083,S0069,P0039,purchase,O11686,No order,Debit Card,2024-01-23 5:16:00
U0008,S0277,P0026,purchase,O11687,No order,None,2024-01-13 23:02:00
U0066,S0187,P0027,view,O11688,No order,None,2024-01-06 8:32:00
U0030,S0228,P0003,view,O11689,Canceled,Credit Card,2024-01-19 14:46:00
U0028,S0169,P0020,purchase,O11690,No order,Debit Card,2024-01-30 1:15:00
U0026,S0272,P0043,view,O11691,No Order,None,2024-01-26 3:27:00
U0065,S0211,P0049,add,O11692,Pending,Paypal,2024-01-28 2:47:00
U0065,S0083,P0050,purchase,No Order,No order,None,2024-01-13 12:36:00
U0097,S0105,P0004,purchase,No Order,Shipped,Paypal,2024-01-22 18:56:00
U0079,S0264,P0030,view,No Order,No order,None,2024-01-15 1:28:00
U0086,S0282,P0039,view,O11696,No order,Debit Card,2024-01-01 3:59:00
U0017,S0205,P0026,remove,No Order,No order,None,2024-01-12 4:31:00
U0079,S0122,P0011,remove,No Order,No order,None,2024-01-17 14:15:00
U0100,S0140,P0024,purchase,No Order,No order,None,2024-01-03 0:49:00
U0064,S0225,P0049,remove,No Order,Canceled,Credit Card,2024-01-24 4:32:00
U0038,S0169,P0015,remove,O11701,Canceled,Credit Card,2024-01-06 15:34:00
U0059,S0004,P0030,remove,No Order,No Order,Debit Card,2024-01-26 19:05:00
U0060,S0034,P0004,view,No Order,No order,Credit Card,2024-01-07 19:28:00
U0030,S0162,P0050,view,No Order,Canceled,None,2024-01-03 12:18:00
U0049,S0007,P0041,remove,O11705,Pending,None,2024-01-15 14:41:00
U0017,S0221,P0033,view,O11706,No order,Debit Card,2024-01-26 16:42:00
U0071,S0087,P0019,purchase,O11707,No order,None,2024-01-25 20:28:00
U0084,S0040,P0049,add,O11708,Pending,Paypal,2024-01-20 23:20:00
U0061,S0134,P0043,add,No Order,No Order,None,2024-01-19 1:05:00
U0071,S0069,P0021,add,No Order,Pending,None,2024-01-26 23:32:00
U0082,S0194,P0024,view,No Order,No Order,None,2024-01-07 9:22:00
U0085,S0295,P0002,remove,O11712,No order,None,2024-01-20 0:02:00
U0087,S0041,P0013,view,No Order,No Order,None,2024-01-21 16:21:00
U0009,S0078,P0025,view,No Order,No order,None,2024-01-27 20:50:00
U0052,S0181,P0003,view,O11715,Pending,None,2024-01-14 2:26:00
U0083,S0204,P0001,add,O11716,No order,Paypal,2024-01-03 20:25:00
U0031,S0236,P0006,view,No Order,Pending,Paypal,2024-01-05 20:26:00
U0027,S0136,P0007,view,No Order,No order,None,2024-01-11 11:30:00
U0053,S0123,P0018,purchase,No Order,No order,None,2024-01-07 3:47:00
U0066,S0230,P0010,add,O11720,Canceled,None,2024-01-05 18:09:00
U0093,S0094,P0029,add,O11721,No order,None,2024-01-25 19:34:00
U0084,S0217,P0048,purchase,O11722,No order,None,2024-01-09 3:25:00
U0098,S0154,P0012,add,O11723,No order,Debit Card,2024-01-09 22:19:00
U0061,S0244,P0047,add,O11724,Pending,None,2024-01-09 0:11:00
U0028,S0274,P0019,purchase,O11725,Delivered,None,2024-01-12 14:27:00
U0067,S0007,P0026,purchase,No Order,Canceled,None,2024-01-24 18:04:00
U0051,S0022,P0004,view,O11727,Pending,Credit Card,2024-01-24 23:54:00
U0020,S0184,P0018,purchase,No Order,Delivered,Credit Card,2024-01-26 10:27:00
U0095,S0158,P0047,add,O11729,No order,None,2024-01-15 11:02:00
U0017,S0011,P0013,view,No Order,Pending,None,2024-01-15 17:32:00
U0026,S0264,P0024,view,No Order,No order,None,2024-01-24 3:59:00
U0082,S0088,P0001,view,O11732,Canceled,None,2024-01-16 15:59:00
U0034,S0198,P0032,add,No Order,No order,None,2024-01-26 2:03:00
U0064,S0225,P0006,purchase,No Order,Pending,None,2024-01-30 8:40:00
U0033,S0053,P0012,add,No Order,No order,None,2024-01-11 19:39:00
U0058,S0285,P0032,remove,No Order,Pending,None,2024-01-06 4:37:00
U0091,S0278,P0025,add,O11737,No order,None,2024-01-21 19:40:00
U0058,S0045,P0019,view,No Order,No Order,Debit Card,2024-01-14 1:18:00
U0020,S0178,P0011,purchase,No Order,Delivered,Credit Card,2024-01-15 20:18:00
U0037,S0121,P0032,purchase,O11740,Pending,None,2024-01-14 16:48:00
U0047,S0176,P0019,remove,O11741,No Order,None,2024-01-20 16:44:00
U0002,S0297,P0021,purchase,O11742,No order,Credit Card,2024-01-11 13:13:00
U0054,S0027,P0036,purchase,No Order,Delivered,None,2024-01-08 5:22:00
U0063,S0022,P0043,view,O11744,No Order,None,2024-01-04 0:25:00
U0021,S0030,P0032,add,No Order,No order,Debit Card,2024-01-06 18:04:00
U0062,S0239,P0010,purchase,O11746,No order,None,2024-01-01 23:12:00
U0025,S0202,P0023,add,No Order,No order,None,2024-01-28 3:19:00
U0095,S0051,P0003,add,O11748,No order,Paypal,2024-01-30 11:55:00
U0031,S0282,P0031,purchase,No Order,No order,Debit Card,2024-01-06 11:12:00
U0031,S0112,P0047,view,No Order,No order,None,2024-01-14 8:45:00
U0036,S0071,P0030,add,O11751,Canceled,None,2024-01-26 23:37:00
U0050,S0235,P0011,view,No Order,Pending,None,2024-01-16 0:32:00
U0074,S0286,P0005,purchase,O11753,Pending,None,2024-01-04 0:52:00
U0088,S0075,P0021,add,O11754,No Order,None,2024-01-29 14:02:00
U0024,S0170,P0038,view,No Order,Pending,None,2024-01-03 22:22:00
U0021,S0223,P0028,add,O11756,No order,Paypal,2024-01-19 2:01:00
U0083,S0274,P0024,purchase,O11757,Pending,None,2024-01-08 8:17:00
U0032,S0210,P0019,add,O11758,Canceled,None,2024-01-02 14:24:00
U0036,S0199,P0026,remove,No Order,No order,Paypal,2024-01-03 11:22:00
U0081,S0294,P0040,remove,No Order,No order,Debit Card,2024-01-19 2:58:00
U0025,S0117,P0039,add,O11761,No Order,None,2024-01-20 4:36:00
U0059,S0138,P0021,remove,No Order,No order,Credit Card,2024-01-18 4:18:00
U0041,S0197,P0016,view,No Order,No order,None,2024-01-03 10:35:00
U0015,S0097,P0028,add,No Order,No order,None,2024-01-21 2:56:00
U0069,S0295,P0017,purchase,No Order,No order,None,2024-01-14 2:58:00
U0022,S0001,P0030,add,O11766,No order,Paypal,2024-01-20 18:49:00
U0030,S0088,P0018,add,No Order,No order,Paypal,2024-01-12 18:47:00
U0008,S0128,P0028,remove,O11768,No order,None,2024-01-15 20:21:00
U0014,S0164,P0016,purchase,O11769,No order,Paypal,2024-01-08 4:12:00
U0084,S0083,P0011,view,O11770,No order,None,2024-01-15 11:38:00
U0053,S0276,P0039,remove,No Order,No Order,None,2024-01-24 16:17:00
U0039,S0047,P0021,remove,O11772,Pending,Paypal,2024-01-01 22:01:00
U0058,S0023,P0008,add,No Order,No order,None,2024-01-07 21:52:00
U0059,S0072,P0002,purchase,No Order,No order,None,2024-01-10 20:46:00
U0063,S0148,P0036,purchase,O11775,Pending,Paypal,2024-01-07 1:25:00
U0063,S0013,P0014,add,O11776,No order,None,2024-01-29 17:54:00
U0054,S0024,P0044,add,O11777,No order,None,2024-01-20 23:50:00
U0002,S0293,P0005,add,No Order,No order,Paypal,2024-01-09 3:39:00
U0032,S0060,P0003,purchase,No Order,No order,Debit Card,2024-01-27 13:06:00
U0092,S0116,P0014,add,No Order,No Order,Debit Card,2024-01-16 4:21:00
U0040,S0087,P0016,remove,No Order,No order,None,2024-01-02 9:21:00
U0065,S0104,P0047,purchase,No Order,No order,None,2024-01-21 20:53:00
U0002,S0203,P0010,remove,O11783,No Order,None,2024-01-26 13:45:00
U0069,S0292,P0036,remove,No Order,No order,Paypal,2024-01-29 10:42:00
U0063,S0074,P0020,view,O11785,Pending,None,2024-01-05 3:49:00
U0048,S0287,P0041,remove,O11786,No Order,Debit Card,2024-01-02 15:21:00
U0096,S0009,P0045,remove,O11787,Canceled,Debit Card,2024-01-23 0:08:00
U0057,S0002,P0028,add,No Order,No order,None,2024-01-15 11:42:00
U0017,S0248,P0016,add,O11789,No order,Debit Card,2024-01-03 0:25:00
U0057,S0277,P0018,remove,No Order,No Order,Credit Card,2024-01-18 5:40:00
U0067,S0185,P0021,purchase,O11791,No order,None,2024-01-01 9:55:00
U0063,S0155,P0046,add,O11792,Canceled,Debit Card,2024-01-04 13:06:00
U0068,S0043,P0017,view,No Order,No Order,None,2024-01-03 5:46:00
U0098,S0295,P0020,purchase,No Order,No order,None,2024-01-17 4:05:00
U0033,S0203,P0031,purchase,O11795,No order,Debit Card,2024-01-15 17:55:00
U0072,S0164,P0017,purchase,O11796,Pending,None,2024-01-30 16:09:00
U0035,S0250,P0023,view,O11797,No order,Debit Card,2024-01-08 22:36:00
U0073,S0248,P0009,remove,O11798,No order,None,2024-01-23 12:00:00
U0077,S0143,P0035,purchase,O11799,No order,None,2024-01-18 18:29:00
U0042,S0039,P0015,remove,No Order,No order,None,2024-01-10 17:24:00
U0099,S0221,P0020,view,No Order,No Order,None,2024-01-17 14:24:00
U0062,S0238,P0016,add,No Order,No Order,None,2024-01-29 20:16:00
U0063,S0086,P0034,add,No Order,Pending,None,2024-01-08 18:57:00
U0048,S0079,P0016,view,No Order,No order,Paypal,2024-01-05 19:43:00
U0056,S0014,P0042,view,O11805,Canceled,None,2024-01-19 17:17:00
U0029,S0112,P0013,add,O11806,No order,None,2024-01-13 22:41:00
U0037,S0250,P0014,remove,No Order,No order,None,2024-01-15 5:23:00
U0021,S0002,P0049,purchase,No Order,No order,None,2024-01-14 0:34:00
U0037,S0154,P0047,remove,O11809,No order,Credit Card,2024-01-02 17:37:00
U0077,S0159,P0043,remove,No Order,Pending,Credit Card,2024-01-04 19:49:00
U0009,S0242,P0013,remove,O11811,No order,Paypal,2024-01-13 20:03:00
U0053,S0230,P0009,remove,O11812,Pending,Debit Card,2024-01-07 7:24:00
U0079,S0238,P0038,remove,No Order,No order,None,2024-01-27 7:09:00
U0077,S0240,P0004,add,O11814,No Order,None,2024-01-08 2:31:00
U0060,S0078,P0037,remove,No Order,No order,None,2024-01-24 18:13:00
U0051,S0119,P0004,view,O11816,No order,Debit Card,2024-01-13 14:17:00
U0052,S0138,P0031,remove,No Order,No order,Debit Card,2024-01-18 19:33:00
U0083,S0136,P0031,purchase,O11818,Shipped,Credit Card,2024-01-09 10:35:00
U0075,S0181,P0010,view,O11819,Pending,None,2024-01-06 21:10:00
U0098,S0068,P0017,purchase,No Order,No order,None,2024-01-24 10:27:00
U0021,S0203,P0031,purchase,O11821,No order,None,2024-01-21 12:56:00
U0093,S0215,P0017,view,O11822,Pending,Credit Card,2024-01-16 0:08:00
U0048,S0107,P0008,purchase,No Order,Canceled,Debit Card,2024-01-03 17:06:00
U0015,S0139,P0026,view,No Order,Pending,None,2024-01-06 15:47:00
U0017,S0181,P0022,purchase,No Order,Shipped,None,2024-01-20 11:56:00
U0024,S0193,P0040,purchase,O11826,No order,Paypal,2024-01-21 3:20:00
U0004,S0068,P0050,add,No Order,No order,Credit Card,2024-01-13 18:16:00
U0050,S0250,P0029,view,O11828,Pending,Debit Card,2024-01-19 19:10:00
U0033,S0196,P0030,purchase,No Order,Delivered,None,2024-01-09 20:16:00
U0004,S0045,P0049,remove,No Order,No order,None,2024-01-16 8:13:00
U0003,S0044,P0043,view,O11831,No order,None,2024-01-25 0:15:00
U0039,S0293,P0011,add,O11832,No Order,None,2024-01-05 4:57:00
U0052,S0244,P0013,purchase,No Order,No order,None,2024-01-09 6:42:00
U0033,S0027,P0010,purchase,O11834,Delivered,None,2024-01-25 20:17:00
U0050,S0093,P0023,remove,No Order,No order,None,2024-01-23 13:26:00
U0085,S0256,P0032,add,No Order,Canceled,None,2024-01-06 23:24:00
U0007,S0191,P0023,view,No Order,No order,Debit Card,2024-01-09 1:32:00
U0012,S0099,P0046,view,No Order,No order,None,2024-01-11 15:11:00
U0077,S0089,P0044,add,O11839,No order,Paypal,2024-01-08 19:55:00
U0091,S0014,P0046,view,No Order,No Order,None,2024-01-27 23:19:00
U0086,S0294,P0021,add,No Order,No order,Paypal,2024-01-23 22:08:00
U0043,S0149,P0024,remove,O11842,No Order,None,2024-01-13 6:09:00
U0044,S0116,P0050,purchase,No Order,Shipped,None,2024-01-05 18:21:00
U0088,S0038,P0001,add,No Order,Pending,None,2024-01-25 3:18:00
U0098,S0273,P0025,view,No Order,No order,Paypal,2024-01-07 5:12:00
U0044,S0156,P0009,remove,No Order,No order,None,2024-01-11 19:51:00
U0083,S0072,P0017,remove,O11847,No Order,None,2024-01-11 15:45:00
U0043,S0226,P0035,purchase,No Order,Pending,None,2024-01-15 14:10:00
U0072,S0131,P0046,view,O11849,No Order,Paypal,2024-01-22 7:08:00
U0069,S0009,P0012,add,O11850,No order,Paypal,2024-01-15 14:17:00
U0093,S0099,P0022,purchase,No Order,Shipped,None,2024-01-14 0:33:00
U0088,S0288,P0015,view,No Order,No order,None,2024-01-12 18:12:00
U0013,S0061,P0046,add,O11853,Pending,None,2024-01-07 11:09:00
U0076,S0184,P0028,purchase,No Order,No order,None,2024-01-02 23:03:00
U0059,S0178,P0026,remove,O11855,No Order,None,2024-01-08 21:47:00
U0090,S0291,P0042,purchase,No Order,No order,None,2024-01-27 13:36:00
U0082,S0233,P0037,purchase,No Order,Delivered,None,2024-01-19 5:38:00
U0062,S0239,P0020,add,O11858,No order,None,2024-01-07 14:34:00
U0082,S0196,P0033,remove,O11859,No order,Credit Card,2024-01-05 7:23:00
U0024,S0126,P0009,add,O11860,No order,Paypal,2024-01-09 2:53:00
U0037,S0075,P0039,purchase,No Order,Pending,None,2024-01-23 12:36:00
U0030,S0155,P0007,view,O11862,Canceled,None,2024-01-18 19:36:00
U0072,S0266,P0005,remove,No Order,No Order,Credit Card,2024-01-13 3:39:00
U0098,S0006,P0048,purchase,No Order,No order,Paypal,2024-01-21 2:00:00
U0094,S0180,P0015,purchase,No Order,No order,None,2024-01-13 14:47:00
U0051,S0016,P0014,add,O11866,No Order,None,2024-01-09 18:30:00
U0073,S0226,P0019,purchase,No Order,No order,Credit Card,2024-01-15 16:55:00
U0028,S0022,P0046,remove,No Order,No order,Paypal,2024-01-28 16:28:00
U0015,S0006,P0043,remove,O11869,No order,Debit Card,2024-01-30 2:35:00
U0001,S0103,P0007,purchase,O11870,No order,None,2024-01-04 1:19:00
U0017,S0130,P0010,remove,No Order,No Order,None,2024-01-19 16:07:00
U0091,S0125,P0043,add,O11872,No order,None,2024-01-26 20:57:00
U0087,S0193,P0041,purchase,No Order,Canceled,None,2024-01-07 12:15:00
U0071,S0212,P0010,purchase,O11874,No order,None,2024-01-06 2:30:00
U0049,S0003,P0018,add,No Order,No order,None,2024-01-11 21:45:00
U0039,S0279,P0042,remove,No Order,No order,Debit Card,2024-01-22 5:46:00
U0036,S0113,P0021,remove,No Order,No Order,None,2024-01-20 22:04:00
U0069,S0088,P0003,remove,No Order,No order,Paypal,2024-01-07 8:43:00
U0028,S0204,P0023,remove,O11879,No order,Debit Card,2024-01-17 14:05:00
U0017,S0020,P0042,purchase,O11880,No order,None,2024-01-15 1:43:00
U0037,S0147,P0042,view,No Order,No order,Credit Card,2024-01-30 8:01:00
U0032,S0241,P0010,view,O11882,No order,None,2024-01-14 1:39:00
U0032,S0294,P0032,add,No Order,No Order,Paypal,2024-01-03 5:18:00
U0004,S0232,P0022,purchase,No Order,No order,None,2024-01-18 23:14:00
U0089,S0015,P0031,purchase,O11885,No order,None,2024-01-18 6:57:00
U0012,S0087,P0040,view,O11886,No order,None,2024-01-29 1:29:00
U0042,S0061,P0037,purchase,No Order,No order,Debit Card,2024-01-22 10:54:00
U0030,S0067,P0006,purchase,No Order,No order,None,2024-01-09 15:20:00
U0030,S0004,P0037,view,No Order,Canceled,Paypal,2024-01-11 9:30:00
U0043,S0210,P0019,remove,O11890,Pending,None,2024-01-10 18:40:00
U0052,S0213,P0034,add,O11891,Canceled,Debit Card,2024-01-05 22:49:00
U0051,S0247,P0018,purchase,O11892,Pending,None,2024-01-25 2:07:00
U0003,S0248,P0005,remove,No Order,No order,Paypal,2024-01-01 8:39:00
U0078,S0138,P0026,purchase,No Order,No order,None,2024-01-23 10:57:00
U0020,S0251,P0024,remove,No Order,No Order,None,2024-01-04 12:54:00
U0018,S0093,P0003,purchase,No Order,No order,None,2024-01-15 10:36:00
U0087,S0134,P0012,purchase,No Order,No order,None,2024-01-29 6:49:00
U0016,S0209,P0021,purchase,O11898,No order,Credit Card,2024-01-01 15:04:00
U0010,S0290,P0049,add,No Order,No order,Paypal,2024-01-05 23:18:00
U0068,S0062,P0036,view,No Order,No Order,Credit Card,2024-01-10 1:51:00
U0002,S0092,P0014,purchase,No Order,No order,Debit Card,2024-01-12 9:16:00
U0038,S0035,P0038,add,No Order,No Order,Paypal,2024-01-11 10:18:00
U0033,S0244,P0032,remove,O11903,No order,Credit Card,2024-01-07 15:47:00
U0008,S0127,P0037,purchase,O11904,No order,None,2024-01-29 13:23:00
U0007,S0256,P0033,purchase,No Order,No order,None,2024-01-14 4:48:00
U0055,S0044,P0050,view,O11906,No Order,None,2024-01-25 20:27:00
U0096,S0293,P0042,view,No Order,Canceled,Credit Card,2024-01-28 17:18:00
U0058,S0133,P0027,purchase,No Order,Delivered,Credit Card,2024-01-29 14:23:00
U0090,S0272,P0039,purchase,No Order,Canceled,None,2024-01-06 22:12:00
U0085,S0214,P0004,view,No Order,No order,None,2024-01-10 6:02:00
U0020,S0254,P0019,view,O11911,No order,None,2024-01-30 20:42:00
U0004,S0110,P0036,remove,No Order,No Order,None,2024-01-17 12:31:00
U0029,S0076,P0014,purchase,O11913,No order,None,2024-01-28 22:56:00
U0093,S0035,P0014,purchase,O11914,No order,Paypal,2024-01-24 11:34:00
U0055,S0052,P0009,view,No Order,No order,Credit Card,2024-01-12 0:16:00
U0097,S0191,P0048,add,No Order,Canceled,None,2024-01-16 13:55:00
U0027,S0037,P0034,add,No Order,No order,None,2024-01-05 5:39:00
U0071,S0055,P0034,remove,No Order,Pending,Paypal,2024-01-14 13:28:00
U0025,S0158,P0040,purchase,O11919,No order,Debit Card,2024-01-21 2:05:00
U0020,S0242,P0040,purchase,O11920,Delivered,Paypal,2024-01-21 5:30:00
U0018,S0131,P0025,view,No Order,No order,Debit Card,2024-01-11 13:43:00
U0003,S0178,P0005,view,No Order,Canceled,Credit Card,2024-01-01 20:09:00
U0015,S0130,P0001,purchase,O11923,No order,Credit Card,2024-01-20 2:10:00
U0033,S0025,P0003,add,O11924,Canceled,None,2024-01-16 4:57:00
U0035,S0188,P0001,add,No Order,No order,Debit Card,2024-01-02 16:24:00
U0006,S0193,P0025,view,O11926,No Order,None,2024-01-12 17:53:00
U0033,S0101,P0029,purchase,O11927,Pending,Debit Card,2024-01-16 14:12:00
U0059,S0088,P0004,view,No Order,Pending,Debit Card,2024-01-16 17:30:00
U0001,S0061,P0025,purchase,O11929,No order,None,2024-01-21 14:42:00
U0067,S0139,P0006,remove,No Order,No Order,Paypal,2024-01-23 17:57:00
U0013,S0047,P0046,remove,No Order,No order,None,2024-01-14 7:04:00
U0020,S0179,P0027,purchase,No Order,No order,None,2024-01-16 22:36:00
U0049,S0022,P0044,purchase,No Order,Shipped,Paypal,2024-01-25 1:23:00
U0023,S0098,P0009,add,No Order,No order,None,2024-01-26 9:40:00
U0098,S0078,P0031,purchase,O11935,Shipped,None,2024-01-12 21:33:00
U0075,S0006,P0021,add,O11936,Canceled,Credit Card,2024-01-13 2:58:00
U0027,S0137,P0035,view,O11937,No order,None,2024-01-19 12:53:00
U0074,S0157,P0046,remove,O11938,No Order,None,2024-01-03 2:54:00
U0085,S0046,P0020,remove,No Order,Canceled,None,2024-01-10 2:38:00
U0100,S0287,P0009,add,No Order,No order,None,2024-01-29 1:54:00
U0009,S0295,P0005,view,No Order,Canceled,Credit Card,2024-01-20 15:21:00
U0053,S0273,P0020,purchase,O11942,Canceled,None,2024-01-03 5:16:00
U0081,S0242,P0003,remove,No Order,No order,Credit Card,2024-01-12 4:18:00
U0047,S0027,P0009,add,O11944,No order,None,2024-01-22 5:32:00
U0015,S0259,P0048,add,No Order,No Order,None,2024-01-05 21:52:00
U0015,S0245,P0004,view,O11946,No Order,Paypal,2024-01-10 12:11:00
U0010,S0200,P0025,view,No Order,No Order,None,2024-01-06 15:21:00
U0082,S0044,P0048,view,No Order,No order,None,2024-01-23 13:42:00
U0003,S0045,P0030,purchase,No Order,No order,None,2024-01-24 20:28:00
U0025,S0273,P0019,purchase,O11950,No order,None,2024-01-30 1:39:00
U0083,S0233,P0032,add,O11951,Pending,None,2024-01-28 0:09:00
U0011,S0300,P0048,purchase,No Order,Shipped,None,2024-01-01 15:06:00
U0032,S0245,P0049,purchase,No Order,Delivered,Credit Card,2024-01-20 21:45:00
U0009,S0010,P0011,purchase,No Order,Canceled,None,2024-01-27 14:34:00
U0058,S0084,P0045,purchase,No Order,No order,None,2024-01-05 15:35:00
U0031,S0066,P0012,view,O11956,No Order,None,2024-01-11 17:18:00
